Name,Structure Graph ID,ID,Ea (J/mol),A,RT_conductivity (S/m),SMILES,Cation Name,Anion Name,Cation SMILES,Anion SMILES,reference,source
1-butyl-3-methylimidazolium trifluoromethanesulfonate,ABDWVo,eSpeG,29203.62354,30277.05677,0.231513052,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],1-butyl-3-methylimidazolium,trifluoromethanesulfonate,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)[O-],"Bonhote, P.; Dias, A.-P.; Papageorgiou, N.; Kalyanasundaram, K.; Gratzel, M. (1996) Inorg. Chem. 35(5), 1168-1178.",synthesized by the authors
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,ABchwx,YXWYl,27670.86513,20122.26203,0.28554938,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,"Bonhote, P.; Dias, A.-P.; Papageorgiou, N.; Kalyanasundaram, K.; Gratzel, M. (1996) Inorg. Chem. 35(5), 1168-1178.",synthesized by the authors
3-(2-amino-2-oxoethyl)-1-vinylimidazolium bis(trifluoromethylsulfonyl)amide,ABfHVl,wQFVG,68341.01382,11111551185.0,0.011810842,C=Cn1cc[n+](CC(N)=O)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3-(2-amino-2-oxoethyl)-1-vinylimidazolium,bis(trifluoromethylsulfonyl)amide,C=Cn1cc[n+](CC(N)=O)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Cai, Y.; von Solms, N.; Zhang, S.; Thomsen, K. (2020) J. Chem. Eng. Data 65(2), 495-502.",synthesized by the authors
1-ethyl-3-methylimidazolium methanesulfonate,AAniqB,yTJnB,37478.25215,858726.8982,0.233122405,CCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium,methanesulfonate,CCN1C=C[N+](=C1)C,CS(=O)(=O)[O-],"Cooper, Emanuel I.; O'Sullivan, Eugene J. M. (1992) Proc. - Electrochem. Soc. 16, 386-96.",synthesized by the authors
1-ethyl-3-methylimidazolium methanesulfonate,AAniqB,yIrxk,38530.08184,1266326.726,0.224901254,CCN1C=C[N+](=C1)C.CS(=O)(=O)[O-],1-ethyl-3-methylimidazolium,methanesulfonate,CCN1C=C[N+](=C1)C,CS(=O)(=O)[O-],"Cooper, Emanuel; Walker, George F. (1991) Joint ACS/MRS symposium, ""Frontiers in Materials Science: Chemistry and Technology"" Rochester: NY.",synthesized by the authors
tris(dihexylamino)cyclopropenium dicyanamide,ACVzOy,oPibS,32734.13372,11630.99166,0.021405507,CCCCCCN(CCCCCC)c1c(N(CCCCCC)CCCCCC)[c+]1N(CCCCCC)CCCCCC.N#C[N-]C#N,tris(dihexylamino)cyclopropenium,dicyanamide,CCCCCCN(CCCCCC)c1c(N(CCCCCC)CCCCCC)[c+]1N(CCCCCC)CCCCCC,C(#N)NC#N,"Curnow, O. J.; Polson, M. I. J.; Walst, K. J.; Yunis, R. (2018) RSC Adv. 8(50), 28313-28322.",synthesized by the authors
bis(diethylamino)(butylamino)cyclopropenium tetrafluoroborate,ABNMAv,ysuDB,38643.24819,273176.3396,0.04635133,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC.F[B-](F)(F)F,bis(diethylamino)(butylamino)cyclopropenium,tetrafluoroborate,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC,[B-](F)(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(diethylamino)(butylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,AByVwu,FKFNs,30192.99792,18235.5139,0.093549031,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(diethylamino)(butylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(dimethylamino)-N-(methoxyethyl)aminocyclopropenium bis(trifluoromethanesulfonyl)amide,ABoAMm,EBBXH,33561.9762,89779.97812,0.118317363,COCCN[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)-N-(methoxyethyl)aminocyclopropenium,bis(trifluoromethanesulfonyl)amide,COCCN[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(dimethylamino)(allylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABkcZc,wlGZC,30422.23903,35587.07147,0.166437046,C=CCN[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)(allylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,C=CCN[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(dimethylamino)(pentylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABqQnx,IXsyC,32636.40196,46649.68612,0.089305936,CCCCCN[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)(pentylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCCCN[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(dimethylamino)(butylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABngKL,BcQVD,31796.1583,46940.15135,0.126121346,CCCCN[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)(butylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCCN[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(dimethylamino)(propylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABkwpO,KbsEo,30991.84792,40394.42026,0.150135161,CCCN[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)(propylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCN[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
bis(diethylamino)(butylamino)cyclopropenium dicyanamide,ABJMiS,SXOkx,32533.90355,87953.17711,0.175485435,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC.N#C[N-]C#N,bis(diethylamino)(butylamino)cyclopropenium,dicyanamide,CCCCN[c+]1c(N(CC)CC)c1N(CC)CC,C(#N)NC#N,"Curnow, O. J.; Walst, K. J.; Yunis, R. (2020) ChemistrySelect 5(23), 6978-6986.",synthesized by the authors
1-ethyl-3-methylimidazolium iodide,AAtodn,QLSKv,21015.2034,3626.1849,0.754294143,CCN1C=C[N+](=C1)C.[I-],1-ethyl-3-methylimidazolium,iodide,CCN1C=C[N+](=C1)C,[I-],"Every, H. A.; Bishop, A. G.; MacFarlane, D. R.; Oradd, G.; Forsyth, M. (2004) Phys. Chem. Chem. Phys. 6(8), 1758-1765.",synthesized by the authors
trihexyl(isobutyl)phosphonium bromide,ABdXCC,HoiNp,48527.07207,169081.7761,0.000532168,CCCCCC[P+](CCCCCC)(CCCCCC)CC(C)C.[Br-],trihexyl(isobutyl)phosphonium,bromide,CCCCCC[P+](CCCCCC)(CCCCCC)CC(C)C,[Br-],"Garcia, A.; Torres-Gonzalez, L. C.; Padmasree, K. P.; Benavides-Garcia, M. G.; Sanchez, E. M. (2013) J. Mol. Liq. 178, 57-62.",synthesized by the authors
1-butyl-3-methylimidazolium hexafluorophosphate,ABChJv,cXOfW,34863.7252,234187.4209,0.182542209,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium,hexafluorophosphate,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,"Geng, Y.; Chen, S.; Wang, T.; Yu, D.; Peng, C.; Liu, H.; Hu, Y. (2008) J. Mol. Liq. 143, 100-108.",synthesized by the authors
2-methylpyridinium trifluoroacetate,AAnrhH,vxitG,25978.7615,10821.54678,0.303916296,Cc1cccc[nH+]1.O=C([O-])C(F)(F)F,2-methylpyridinium,trifluoroacetate,Cc1cccc[nH+]1,C(=O)(C(F)(F)F)[O-],"Hasani, M.; Amin, S. A.; Yarger, J. L.; Davidowski, S. K.; Angell, C. A. (2019) J. Phys. Chem. B 123(8), 1815-1821.",synthesized by the authors
2-methylpyridinium bis(trifluoromethanesulfonyl)imide,ABTyYr,oDrHM,27953.11317,26503.73639,0.335630219,Cc1cccc[nH+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,2-methylpyridinium,bis(trifluoromethanesulfonyl)imide,Cc1cccc[nH+]1,C(F)(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,"Hasani, M.; Amin, S. A.; Yarger, J. L.; Davidowski, S. K.; Angell, C. A. (2019) J. Phys. Chem. B 123(8), 1815-1821.",synthesized by the authors
1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,ABXNZH,QELjP,26009.71081,23497.60673,0.651727268,CCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1-ethyl-3-methylimidazolium,bis((trifluoromethyl)sulfonyl)imide,CCN1C=C[N+](=C1)C,CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,"Le, L. T.M.; Vo, T. D.; Ngo, K. H.P.; Okada, S.; Alloin, F.; Garg, A.; Le, P. M.L. (2018) J. Mol. Liq. 271, 769-777.",synthesized by the authors
N-butyl-N-methylpiperidinium tricyanomethanide,AAvTzM,nDEXF,28939.89396,46913.53468,0.398993642,CCCC[N+]1(C)CCCCC1.N#C[C-](C#N)C#N,N-butyl-N-methylpiperidinium,tricyanomethanide,CCCC[N+]1(C)CCCCC1,C(=C(C#N)C#N)=[N-],"Martins, V. L.; Rennie, A. J. R.; Torresi, R. M.; Hall, P. J. (2017) Phys. Chem. Chem. Phys. 19(25), 16867-16874.",synthesized by the authors
1-butyl-1-methylpyrrolidinium tricyanomethanide,AAsjdp,NEDnp,22829.18792,8315.873086,0.832117434,CCCC[N+]1(CCCC1)C.C(=C(C#N)C#N)=[N-],1-butyl-1-methylpyrrolidinium,tricyanomethanide,CCCC[N+]1(CCCC1)C,C(=C(C#N)C#N)=[N-],"Martins, V. L.; Rennie, A. J. R.; Torresi, R. M.; Hall, P. J. (2017) Phys. Chem. Chem. Phys. 19(25), 16867-16874.",commercial source
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,ABiCtA,QhhVQ,30732.13196,48847.90774,0.201608947,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium,bis[(trifluoromethyl)sulfonyl]imide,CCCCCCN1C=C[N+](=C1)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Morales-Ugarte, J. E.; Santini, C. C.; Bouchet, R.; Benayad, A. (2020) J. Phys. Chem. B 124(35), 7625-7635.",synthesized by the authors
"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",ABkmDU,OSUka,35915.57246,233708.3248,0.119175779,CCCCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium",bis[(trifluoromethyl)sulfonyl]imide,CCCCCCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Morales-Ugarte, J. E.; Santini, C. C.; Bouchet, R.; Benayad, A. (2020) J. Phys. Chem. B 124(35), 7625-7635.",synthesized by the authors
1-hexyl-3-methylimidazolium bis(fluorosulfonyl)amide,ABOpBF,hAxwy,26989.46459,21139.62117,0.394897583,CCCCCC[n+]1ccn(C)c1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexyl-3-methylimidazolium,bis(fluorosulfonyl)amide,CCCCCCN1C=C[N+](=C1)C,O=S(=O)(F)[N-]S(=O)(=O)F,"Morales-Ugarte, J. E.; Santini, C. C.; Bouchet, R.; Benayad, A. (2020) J. Phys. Chem. B 124(35), 7625-7635.",synthesized by the authors
1-butyl-3-methylimidazolium salicylate,ABBHCu,gFeDc,38848.1205,279918.9442,0.04372777,CCCCN1C=C[N+](=C1)C.C1=CC=C(C(=C1)C(=O)O)[O-],1-butyl-3-methylimidazolium,salicylate,CCCCN1C=C[N+](=C1)C,C1=CC=C(C(=C1)C(=O)O)[O-],"Pandit, S. A.; Rather, M. A.; Bhat, S. A.; Rather, G. M.; Bhat, M. A. (2016) J. Solution Chem. 45, 1641-1658.",synthesized by the authors
1-butyl-3-methylimidazolium acetate,AAmGQS,JxVcP,44812.62309,4165045.267,0.058661205,CCCCN1C=C[N+](=C1)C.CC(=O)[O-],1-butyl-3-methylimidazolium,acetate,CCCCN1C=C[N+](=C1)C,CC(=O)[O-],"Pandit, S. A.; Rather, M. A.; Bhat, S. A.; Rather, G. M.; Bhat, M. A. (2016) J. Solution Chem. 45, 1641-1658.",synthesized by the authors
1-butyl-3-methylimidazolium tetrafluoroborate,AArYBF,wiqQz,33871.8166,311145.9304,0.361866519,[B-](F)(F)(F)F.CCCCN1C=C[N+](=C1)C,1-butyl-3-methylimidazolium,tetrafluoroborate,CCCCN1C=C[N+](=C1)C,[B-](F)(F)(F)F,"Pandit, S. A.; Rather, M. A.; Bhat, S. A.; Rather, G. M.; Bhat, M. A. (2016) J. Solution Chem. 45, 1641-1658.",synthesized by the authors
1-butyl-3-methylimidazolium methyl sulfate,AAwHNg,ZJDCV,38450.47853,596867.6888,0.109463882,CCCCN1C=C[N+](=C1)C.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium,methyl,CCCCN1C=C[N+](=C1)C,COS(=O)(=O)[O-],"Pandit, S. A.; Rather, M. A.; Bhat, S. A.; Rather, G. M.; Bhat, M. A. (2016) J. Solution Chem. 45, 1641-1658.",commercial source
1-butyl-3-methylimidazolium thiocyanate,AAlxZE,iWXZx,24382.3248,12767.68804,0.682772598,CCCCN1C=C[N+](=C1)C.C(#N)[S-],1-butyl-3-methylimidazolium,thiocyanate,CCCCN1C=C[N+](=C1)C,C(#N)[S-],"Pandit, S. A.; Rather, M. A.; Bhat, S. A.; Rather, G. M.; Bhat, M. A. (2016) J. Solution Chem. 45, 1641-1658.",synthesized by the authors
N-butyltropinium glycinate,ABATYq,khKXa,71212.61028,338798331.6,0.000113067,NCC(=O)[O-].[H][C@]12C=C[C@]([H])(C[C@H](O)C1)[N+]2(C)CCCC,N-butyltropinium,glycinate,NCC(=O)[O-],C(C(=O)[O-])N,"Peng, L.; Wang, Z.; Zhu, H.; Zeng, T.; Zhou, W.; Yao, S.; Song, H. (2021) J. Mol. Liq. 342, 116938.",synthesized by the authors
N-butyltropinium L-alaninate,ABDEVt,pPGun,77816.71432,3692526219.0,8.58e-05,C[C@H](N)C(=O)[O-].[H][C@]12CC[C@]([H])(C[C@H](O)C1)[N+]2(C)CCCC,N-butyltropinium,L-alaninate,C[C@H](N)C(=O)[O-],CC(C(=O)[O-])N,"Peng, L.; Wang, Z.; Zhu, H.; Zeng, T.; Zhou, W.; Yao, S.; Song, H. (2021) J. Mol. Liq. 342, 116938.",synthesized by the authors
N-butyltropinium L-serinate,ABGIXZ,SVNrg,68256.22915,57840542.82,6.36e-05,N[C@@H](CO)C(=O)[O-].[H][C@]12CC[C@]([H])(C[C@H](O)C1)[N+]2(C)CCCC,N-butyltropinium,L-serinate,N[C@@H](CO)C(=O)[O-],C(C(C(=O)[O-])N)O,"Peng, L.; Wang, Z.; Zhu, H.; Zeng, T.; Zhou, W.; Yao, S.; Song, H. (2021) J. Mol. Liq. 342, 116938.",synthesized by the authors
N-butyltropinium L-phenylalaninate,ABRlse,lbYRq,79310.58276,3096517443.0,3.94e-05,N[C@@H](Cc1ccccc1)C(=O)[O-].[H][C@]12CC[C@]([H])(C[C@H](O)C1)[N+]2(C)CCCC,N-butyltropinium,L-phenylalaninate,N[C@@H](Cc1ccccc1)C(=O)[O-],C1=CC=C(C=C1)CC(C(=O)[O-])N,"Peng, L.; Wang, Z.; Zhu, H.; Zeng, T.; Zhou, W.; Yao, S.; Song, H. (2021) J. Mol. Liq. 342, 116938.",synthesized by the authors
1-ethyl-3-methylimidazolium acetate,AAgmaR,Pptmv,33292.83209,208238.8399,0.30590414,CCN1C=C[N+](=C1)C.CC(=O)[O-],1-ethyl-3-methylimidazolium,acetate,CCN1C=C[N+](=C1)C,CC(=O)[O-],"Queiros, C.S.G.P.; Paredes, X.; Avelino, T.F.S.; Bastos, D.E.N.; Ferreira, M.; Santos, F.J.V.; Santos, A.F.; Lopes, M.L.M.; Lourenco, M.J.V.; Pereira, H.; Castro, C.A. Nieto de (2020) J. Mol. Liq. 297, 111925.",
"1-hexyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",ABkmDU,wxfyr,34076.48426,117079.2832,0.125373605,CCCCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,3-dimethylimidazolium",bis[(trifluoromethyl)sulfonyl]imide,CCCCCCN1C=C[N+](=C1C)C.F[P-](F)(F)(F)(F)F,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Ren, R.; Zuo, Y.; Zhou, Q.; Zhang, H.; Zhang, S. (2011) J. Chem. Eng. Data 56(1), 27-30.",synthesized by the authors
L-(+)-N-butylleucine ethyl ester tetrafluoroborate,ABGPdE,wlxUt,35768.04875,87629.96983,0.047425613,CCCC[NH2+][C@@H](CC(C)C)C(=O)OCC.F[B-](F)(F)F,L-(+)-N-butylleucine,ethyl,CCCC[NH2+][C@@H](CC(C)C)C(=O)OCC,C[CH2],"Tian, T.; Hu, X.; Guan, P.; Tang, Y.; Wang, H. (2018) J. Wuhan Univ. of Technol. Mater. Sci. Ed. 33(1), 249-255.",synthesized by the authors
1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,ABchwx,DRKSw,23572.21964,5411.492571,0.401248172,CCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,1-butyl-3-methylimidazolium,bis(trifluoromethylsulfonyl)imide,CCCCN1C=C[N+](=C1)C,C(F)(F)(F)S(=O)(=O)NS(=O)(=O)C(F)(F)F,"Vranes, M.; Zec, N.; Tot, A.; Papovic, S.; Dozic, S.; Gadzuric, S. (2014) J. Chem. Thermodyn. 68, 98-108.",commercial source
bis(diethylamino)(dimethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABtBdP,QJaVO,22559.76424,1750.75576,0.195301665,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(diethylamino)(dimethylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCN(CC)c1c(N(CC)CC)[c+]1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
bis(dimethylamino)(butylmethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABqQyG,WchRd,25492.28538,8983.732562,0.307010432,CCCCN(C)[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)(butylmethylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCCN(C)[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
bis(diethylamino)(butylmethylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ACBFNg,TXPkE,23389.12229,1946.724157,0.155410183,CCCCN(C)[c+]1c(N(CC)CC)c1N(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(diethylamino)(butylmethylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCCN(C)[c+]1c(N(CC)CC)c1N(CC)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
bis(dimethylamino)(methylpropylamino)cyclopropenium bis(trifluoromethanesulfonyl)amide,ABngjd,dILlh,25386.65343,9928.371535,0.354063604,CCCN(C)[c+]1c(N(C)C)c1N(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,bis(dimethylamino)(methylpropylamino)cyclopropenium,bis(trifluoromethanesulfonyl)amide,CCCN(C)[c+]1c(N(C)C)c1N(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"Walst, K. J.; Yunis, R.; Bayley, P. M.; MacFarlane, D. R.; Ward, C. J.; Wang, R.; Curnow, O. J. (2015) RSC Adv. 5(49), 39565-39579.",synthesized by the authors
N-methyl-N-propylpropan-1-aminium trifluoromethanesulfonate,AAzAsH,sBZHI,19392.42435,1030.937536,0.412702929,CCC[NH+](C)CCC.O=S(=O)([O-])C(F)(F)F,N-methyl-N-propylpropan-1-aminium,trifluoromethanesulfonate,CCC[NH+](C)CCC,C(F)(F)(F)S(=O)(=O)[O-],"Yasuda, T.; Kinoshita, H.; Miran, M. S.; Tsuzuki, S.; Watanabe, M. (2013) J. Chem. Eng. Data 58(10), 2724-2732.",synthesized by the authors
N-allyl-N-methylprop-2-en-1-aminium trifluoromethanesulfonate,AAyMEa,coBJa,18844.968,964.7793469,0.481669045,C=CC[NH+](C)CC=C.O=S(=O)([O-])C(F)(F)F,N-allyl-N-methylprop-2-en-1-aminium,trifluoromethanesulfonate,C=CC[NH+](C)CC=C,C(F)(F)(F)S(=O)(=O)[O-],"Yasuda, T.; Kinoshita, H.; Miran, M. S.; Tsuzuki, S.; Watanabe, M. (2013) J. Chem. Eng. Data 58(10), 2724-2732.",synthesized by the authors
"N,N-diethylpropan-1-aminium trifluoromethanesulfonate",AAzAdE,BgEEv,18997.48415,823.7109347,0.386700212,CCC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,"N,N-diethylpropan-1-aminium",trifluoromethanesulfonate,CCC[NH+](CC)CC,C(F)(F)(F)S(=O)(=O)[O-],"Yasuda, T.; Kinoshita, H.; Miran, M. S.; Tsuzuki, S.; Watanabe, M. (2013) J. Chem. Eng. Data 58(10), 2724-2732.",synthesized by the authors
"N,N-diethylprop-2-en-1-aminium trifluoromethanesulfonate",AAygCq,fUKGD,18965.09214,891.7102957,0.424129529,C=CC[NH+](CC)CC.O=S(=O)([O-])C(F)(F)F,"N,N-diethylprop-2-en-1-aminium",trifluoromethanesulfonate,C=CC[NH+](CC)CC,C(F)(F)(F)S(=O)(=O)[O-],"Yasuda, T.; Kinoshita, H.; Miran, M. S.; Tsuzuki, S.; Watanabe, M. (2013) J. Chem. Eng. Data 58(10), 2724-2732.",synthesized by the authors
"N,N-dimethylpropan-1-aminium trifluoromethanesulfonate",AAtgky,Lzlqz,16705.48237,770.3333665,0.911679039,CCC[NH+](C)C.O=S(=O)([O-])C(F)(F)F,"N,N-dimethylpropan-1-aminium",trifluoromethanesulfonate,CCC[NH+](C)C,C(F)(F)(F)S(=O)(=O)[O-],"Yasuda, T.; Kinoshita, H.; Miran, M. S.; Tsuzuki, S.; Watanabe, M. (2013) J. Chem. Eng. Data 58(10), 2724-2732.",synthesized by the authors
diethylmethylammonium trifluoromethanesulfonate,AAtgFT,DZwHX,15670.90249,489.8172597,0.879949977,CC[NH+](C)CC.C(F)(F)(F)S(=O)(=O)[O-],diethylmethylammonium,trifluoromethanesulfonate,CC[NH+](C)CC,C(F)(F)(F)S(=O)(=O)[O-],"Yasuda, T.; Kinoshita, H.; Miran, M. S.; Tsuzuki, S.; Watanabe, M. (2013) J. Chem. Eng. Data 58(10), 2724-2732.",synthesized by the authors
1-butyronitrile-3-methylimidazolium tetrafluoroborate,AAteQp,jXwOF,47427.42084,24265380.97,0.11901457,Cn1cc[n+](CCCC#N)c1.F[B-](F)(F)F,1-butyronitrile-3-methylimidazolium,tetrafluoroborate,Cn1cc[n+](CCCC#N)c1,[B-](F)(F)(F)F,"Zhang, Qingguo; Liu, Dongye; Li, Qing; Zhang, Xinyuan; Wei, Ying (2018) J. Chem. Eng. Data 63(5), 1256-1265.",commercial source
"1-butyl-2,3-dimethylimidazolium thiocyanate",AAohiD,PKiKy,43856.53483,10079719.97,0.20877979,CCCCN1C=C[N+](=C1C)C.C(#N)[S-],"1-butyl-2,3-dimethylimidazolium",thiocyanate,CCCCN1C=C[N+](=C1C)C,C(#N)[S-],"Zhang, Qingguo; Xu, Tongtong; Zhang, Xinyuan; Yang, Huige; Zhang, Wenbo (2018) J. Chem. Eng. Data 63(5), 1408-1418.",synthesized by the authors
"1,2-dimethyl-3-propylimidazolium thiocyanate",AAlxvi,QKBga,35843.91452,854631.2146,0.448587528,CCC[n+]1ccn(C)c1C.N#C[S-],"1,2-dimethyl-3-propylimidazolium",thiocyanate,CCC[n+]1ccn(C)c1C,C(#N)[S-],"Zhang, Qingguo; Xu, Tongtong; Zhang, Xinyuan; Yang, Huige; Zhang, Wenbo (2018) J. Chem. Eng. Data 63(5), 1408-1418.",synthesized by the authors
3-(3-cyanopropyl)-1-methylimidazolium trifluoromethanesulfonate,ABFcpW,zHrRA,42959.07538,1488846.809,0.044292159,Cn1cc[n+](CCCC#N)c1.O=S(=O)([O-])C(F)(F)F,3-(3-cyanopropyl)-1-methylimidazolium,trifluoromethanesulfonate,Cn1cc[n+](CCCC#N)c1,C(F)(F)(F)S(=O)(=O)[O-],"Zhang, Q.; Liu, D.; Li, Q.; Zhang, X.; Wei, Y.; Lang, X. (2018) J. Mol. Liq. 268, 770-780.",commercial source
